overall,soundness,presentation,contribution,PaperId
3,1,1,2,5772
8,3,3,4,5779
6,3,2,3,5772
8,4,4,3,5772
6,2,2,2,5773
5,3,2,2,5774
6,2,1,2,5773
5,3,3,3,5770
5,3,3,3,5801
6,3,3,3,5772
6,3,3,3,5774
6,3,2,3,5770
5,3,2,2,5770
6,3,4,3,5779
6,3,2,2,5773
8,3,2,3,5786
6,3,3,3,5786
5,2,2,2,5784
5,3,2,3,5772
6,3,3,3,5786
5,3,3,3,5774
3,2,2,2,5784
6,3,3,2,5770
6,3,3,3,5774
8,4,3,2,5779
6,3,2,3,5778
6,3,3,3,5801
6,3,2,3,5784
8,3,3,3,4811
6,3,3,3,5197
6,4,4,3,5179
5,2,2,2,5179
6,3,2,3,51
6,3,3,2,5197
3,2,2,2,5195
6,3,3,3,4811
5,2,4,3,5196
6,3,2,3,5143
6,4,3,2,4811
6,2,2,2,5196
5,3,3,2,5197
5,2,1,3,5142
3,2,1,2,5195
6,3,3,3,4811
1,1,1,1,5201
3,2,2,2,5201
6,3,3,3,5142
6,4,3,3,5142
6,3,3,3,51
5,3,3,2,5196
3,2,3,1,51
5,2,3,3,5195
5,2,2,2,5179
6,2,4,3,5143
6,3,3,2,5196
5,2,2,2,5143
3,2,2,2,5201
6,3,3,3,5197
5,2,1,2,51
3,2,2,2,5201
3,2,2,1,5195
6,3,3,3,5791
3,3,3,1,579
3,2,1,2,5805
3,2,2,1,5805
5,2,3,3,5801
6,2,2,2,5665
5,2,3,2,5803
3,3,3,2,5785
5,2,3,2,5808
6,3,3,2,5808
3,1,3,2,5785
5,3,3,3,5791
6,3,4,2,579
6,3,2,2,5665
5,3,3,2,5785
6,3,3,3,5803
5,2,2,2,5803
5,2,2,3,5803
3,1,2,1,5797
8,3,2,3,5665
5,2,2,2,5791
5,3,3,2,5808
6,2,2,2,5768
3,2,3,2,5805
5,3,2,2,5797
3,2,2,1,5768
6,2,3,3,5665
8,4,4,3,5665
3,3,3,1,5797
3,2,2,2,5801
3,2,2,2,5768
5,2,3,2,5797
5,2,3,2,579
3,2,3,2,5785
5,2,2,2,5805
5,3,3,2,5768
5,3,2,2,5787
6,3,3,2,5777
1,1,1,1,5812
8,3,4,3,5777
5,3,3,2,5777
5,2,3,2,5777
1,1,2,1,5817
6,3,4,3,5807
8,4,3,3,5792
8,3,3,3,5765
5,3,4,2,5769
5,2,3,2,581
8,4,3,4,5769
5,2,1,3,5812
8,4,3,4,5810
6,3,3,3,5792
5,3,2,2,5777
5,2,2,2,5807
3,2,2,1,5812
6,3,3,3,5765
3,2,2,2,5807
6,2,4,3,5792
6,2,2,3,5787
3,2,1,1,5787
3,2,2,3,5817
6,3,3,3,5810
6,3,3,2,5769
8,3,3,3,5810
5,2,3,3,5792
5,2,2,2,5817
6,2,2,2,5810
6,2,3,2,5765
6,3,3,3,5792
5,3,4,2,5769
3,2,2,1,5812
5,3,3,2,5807
3,1,2,1,5817
5,3,2,3,5787
6,3,4,3,5765
6,3,2,3,5824
6,3,2,2,575
5,3,4,3,575
3,3,3,2,5830
5,2,3,2,5824
6,3,3,3,5798
6,3,3,3,5824
3,3,3,2,581
5,3,3,3,5830
5,3,2,2,5828
6,3,3,3,5824
5,2,2,2,5813
5,3,3,2,5828
6,3,3,3,5813
8,3,3,3,5811
3,3,3,2,5830
5,2,2,2,582
8,3,3,3,5820
6,3,3,2,5809
5,3,2,2,5820
3,2,1,3,575
6,3,3,3,5798
3,2,1,1,5828
5,3,3,3,581
6,3,3,2,5811
5,3,2,2,581
6,3,2,3,5813
3,2,3,2,582
5,2,3,2,582
5,3,3,1,5798
8,3,4,4,5820
5,2,2,3,582
5,3,2,2,5813
6,3,1,3,5811
5,2,3,2,5798
5,3,3,2,5811
8,4,4,4,5820
8,3,3,3,5809
3,2,3,3,5830
5,3,2,3,5832
5,2,2,3,5833
6,3,3,2,5806
5,3,2,2,5819
6,2,3,3,5819
8,2,3,2,5834
3,3,1,1,5833
8,3,4,3,577
3,1,2,1,5832
6,3,2,3,5819
5,3,2,1,5809
8,3,4,3,5806
8,3,3,2,580
5,2,3,3,5829
3,2,2,2,5832
5,3,2,2,580
5,2,4,3,5829
3,3,3,2,5835
8,3,3,3,5809
6,3,3,3,5806
5,2,2,2,5819
5,3,2,3,5835
3,3,3,1,5833
6,1,3,2,5835
6,3,3,3,5829
6,2,2,2,5806
3,1,3,2,5833
5,2,3,3,5834
6,3,3,3,5809
6,2,2,2,577
5,2,1,2,5835
8,3,4,3,5829
6,4,3,2,5835
5,3,3,3,5834
5,2,2,2,577
6,3,3,3,5834
6,3,3,3,5819
8,3,3,3,577
3,2,2,2,5843
5,2,2,2,5837
3,3,2,2,5837
6,2,3,3,5845
3,2,2,2,5855
8,3,3,3,5845
5,2,3,1,5780
6,3,3,3,5780
3,2,2,2,5836
3,2,1,2,5836
5,3,2,2,5845
5,3,3,2,5799
3,2,2,1,5842
5,2,2,2,5837
6,3,3,3,5831
6,3,3,2,5831
3,3,3,2,5836
5,2,2,2,5799
5,3,3,2,5799
5,2,2,2,5780
5,3,3,2,5842
5,2,2,2,580
3,3,2,3,5837
5,3,3,2,5843
5,2,1,3,5836
5,3,3,2,5831
8,3,3,3,580
3,2,4,2,5799
6,3,3,2,5845
6,3,3,3,5780
3,2,2,2,5843
6,3,3,3,584
3,3,3,2,5825
3,2,2,2,5775
6,2,2,3,5847
6,3,3,3,5825
6,3,3,2,5857
3,3,3,2,584
6,3,3,3,584
3,3,2,1,5815
3,2,3,2,5856
3,3,2,2,5850
5,3,2,2,5855
8,3,3,3,5847
5,3,2,2,5815
5,3,2,2,5859
3,2,2,2,5825
3,4,3,2,5776
3,3,3,1,5850
3,3,2,2,5776
3,3,4,1,5850
5,3,3,2,5857
3,2,2,2,5855
5,2,2,2,5847
5,3,3,3,5815
8,3,3,3,5847
6,3,3,3,586
3,2,2,2,5776
5,2,2,2,5839
5,2,3,2,5856
5,3,3,2,5856
3,1,1,1,5859
3,3,2,1,5859
5,2,2,2,5857
3,2,2,2,5775
6,2,3,2,586
8,4,3,2,5857
6,3,3,3,5775
6,3,3,2,5815
5,3,2,2,5825
5,2,4,3,5850
3,2,2,2,5855
6,3,2,3,5624
5,3,3,2,5624
6,3,3,3,5839
3,2,1,2,5781
5,2,3,3,5849
6,3,3,3,5624
8,3,4,3,5854
5,2,2,2,5863
3,2,1,2,5879
3,2,2,2,5849
3,3,3,2,5862
5,2,3,2,5839
6,3,3,3,5862
6,3,2,3,5854
5,3,3,2,5863
6,3,3,3,5879
3,2,3,2,5867
6,3,2,3,5781
8,3,3,3,5867
3,3,2,1,5624
5,2,3,2,5839
3,3,2,2,5867
5,2,3,3,5867
8,3,3,3,5854
3,3,3,2,5879
6,4,4,3,5863
5,3,2,2,5781
6,3,3,2,5854
6,3,3,2,5862
3,2,3,1,586
6,3,3,2,5862
5,3,2,2,5849
6,3,4,3,5854
8,3,3,3,586
8,3,3,3,5849
5,3,3,3,5863
6,3,3,3,5874
6,3,3,2,5894
6,3,4,3,5881
8,3,3,3,5894
8,4,4,3,5851
3,2,2,2,5861
6,2,3,2,5875
5,3,2,2,5872
5,3,3,3,5861
3,2,3,1,588
6,4,4,3,5882
5,3,3,2,5851
6,2,2,2,5882
3,3,2,2,5875
5,3,4,4,5881
6,3,3,3,5861
3,2,2,2,587
3,2,2,2,5875
6,3,3,3,588
5,3,3,2,5881
5,3,2,3,588
3,2,2,2,588
8,4,4,3,5874
5,3,2,3,587
6,3,3,2,5894
6,3,3,3,5881
3,2,3,2,587
6,3,2,3,5872
6,3,3,3,5861
5,3,2,2,5874
5,2,3,2,587
8,3,3,3,5882
5,2,2,3,5851
5,2,3,3,587
8,3,4,3,5851
6,3,3,3,5872
6,4,4,3,5900
3,4,4,2,5906
3,2,3,2,4841
8,3,3,3,5900
5,2,3,2,5907
6,3,3,3,5887
5,3,2,3,5911
5,2,3,2,5911
5,2,2,2,5906
3,1,3,1,5891
5,3,2,2,4841
3,3,3,2,5906
6,3,3,2,5885
8,4,3,3,5911
5,2,2,2,5885
3,2,3,2,5907
5,4,3,4,5891
8,3,3,3,5860
6,3,2,3,5840
8,3,3,3,5887
6,3,2,2,5887
8,3,3,3,5860
3,2,3,2,5891
6,2,3,3,4841
6,3,4,3,5887
8,4,4,4,5860
6,3,3,2,5911
3,2,3,2,5907
8,4,3,3,5840
3,3,3,2,5906
3,3,3,1,5911
6,3,3,3,5894
6,3,2,3,5840
5,2,3,2,5885
8,3,4,3,5840
6,3,2,3,5900
3,2,4,1,5907
5,2,3,2,5891
3,2,2,2,4841
5,3,2,2,5900
6,3,2,3,57
5,3,4,3,5853
8,3,2,3,5853
8,3,3,3,2899
5,2,2,2,5878
8,4,4,4,5897
8,4,2,3,5897
5,3,1,2,5878
3,2,1,2,57
8,3,4,3,5897
6,3,3,3,5898
5,3,2,2,5908
5,2,3,2,5908
6,3,3,3,5853
6,2,3,2,2899
6,3,3,3,57
6,2,3,3,5896
6,3,3,3,5878
6,3,3,3,5816
5,3,3,2,5816
6,3,3,3,5898
5,2,2,2,5896
3,2,2,2,5910
5,2,2,2,2899
5,2,2,2,5910
8,2,2,3,5897
3,3,4,2,5816
3,3,3,2,57
5,2,2,3,5908
5,2,3,3,5910
6,3,4,3,5816
5,3,2,2,5908
6,3,2,3,5898
6,3,3,3,5853
6,3,3,3,5898
5,3,3,3,5896
5,3,3,2,5199
8,3,2,3,5190
5,2,3,2,520
5,3,3,3,5218
6,3,3,2,5199
5,3,3,2,5216
6,3,4,4,5214
6,4,3,2,5218
5,3,2,2,5190
6,3,3,2,5190
6,2,3,3,5216
1,2,2,1,5216
1,1,2,1,5229
6,3,2,3,5212
5,3,4,2,5207
8,4,3,4,5212
3,2,2,2,5207
6,3,3,2,5199
5,3,2,2,5214
5,3,2,2,5214
6,3,3,2,5214
6,3,3,2,520
5,3,3,2,5198
5,3,3,3,5214
5,3,1,2,5212
5,3,3,2,5198
3,1,2,1,5229
5,3,3,3,5207
5,3,3,2,520
8,3,2,3,5212
5,1,2,2,5218
8,3,4,3,5218
8,4,3,4,5190
5,3,3,3,5142
6,3,2,4,520
5,3,3,2,5198
6,2,3,2,5901
3,2,1,2,5933
6,2,2,3,5866
8,3,4,3,5525
8,4,4,3,5888
6,3,3,3,5915
3,2,2,2,5921
5,2,2,2,5866
6,2,3,2,5915
5,2,3,2,5919
6,3,2,2,5920
3,2,3,2,5922
5,3,3,2,5915
3,2,1,2,5933
5,3,3,2,5525
3,3,3,3,5921
6,3,3,2,5901
3,2,3,2,5901
5,2,2,2,5921
6,3,3,2,5920
3,2,2,2,5919
3,2,1,2,5922
5,3,3,2,5866
6,3,3,3,5866
3,2,2,1,5921
3,2,2,2,5922
5,4,1,2,5920
8,3,3,3,5901
6,3,2,3,5525
3,2,3,2,5922
5,3,2,2,5915
6,3,3,3,5920
5,3,3,2,5888
6,3,2,3,5933
5,2,3,2,5919
6,3,1,3,5888
5,2,2,2,5525
3,2,2,2,5930
6,3,2,2,5913
3,1,2,2,5923
6,3,3,3,5924
3,1,2,2,5930
8,3,4,3,5904
6,3,2,3,589
5,2,2,2,5924
3,3,2,1,5913
5,2,2,2,5904
3,3,2,2,592
5,3,2,3,5924
6,3,2,2,5912
8,3,3,3,589
6,3,3,2,583
6,3,3,2,5904
6,3,2,2,583
6,2,3,3,583
8,4,4,4,5913
3,1,3,1,592
3,1,1,2,5930
6,3,2,2,589
3,2,2,1,592
5,3,2,3,589
6,4,3,3,5912
5,3,3,2,5912
6,3,3,3,583
6,3,2,3,5912
5,2,3,2,5904
5,3,2,2,5913
6,3,3,3,5924
6,3,3,3,583
3,1,2,2,5930
3,1,1,2,5933
3,3,2,2,592
5,2,3,2,5943
3,2,2,2,5946
5,3,2,2,5943
3,3,1,2,5942
3,3,2,2,5814
5,2,3,2,5946
3,1,1,1,5946
3,2,2,2,5869
3,4,4,2,5943
5,2,3,2,5869
3,2,3,3,5939
3,3,3,1,5939
5,3,2,2,5942
5,2,1,2,5923
1,2,2,2,5869
3,3,2,2,5939
6,3,3,2,5877
6,4,3,3,5927
6,2,3,2,5877
3,2,3,2,5923
1,2,1,1,5942
3,2,2,2,5939
6,3,3,3,5927
3,3,3,2,5923
6,3,2,2,5877
3,2,1,1,5927
3,2,2,2,5869
5,3,3,2,5814
8,4,4,3,5814
5,3,3,2,5814
6,3,2,3,5927
6,2,1,1,5877
5,2,3,2,5939
1,2,1,1,5942
6,2,2,3,5935
3,2,2,2,5944
6,3,2,3,5916
6,4,4,2,5937
5,3,3,2,5899
6,3,3,3,5935
6,3,3,3,5935
3,3,3,2,5957
6,3,2,3,5916
3,2,3,2,5934
3,2,3,2,5946
5,3,3,2,5944
5,2,2,2,5948
6,3,3,3,5889
6,2,3,2,5889
3,2,3,2,5946
3,1,2,2,5952
5,2,3,2,5944
3,1,2,2,5952
5,2,3,3,5946
5,3,3,2,5934
6,3,3,3,5948
5,3,3,3,5948
3,2,1,2,5948
3,2,2,2,5957
6,3,3,3,5889
3,3,4,2,5934
3,3,3,2,5937
3,1,2,2,5916
3,2,2,2,5952
6,3,3,3,5952
6,3,4,3,5934
5,2,3,2,5937
6,3,4,3,5937
6,3,3,3,5899
3,1,3,1,5899
5,3,2,3,5889
3,1,2,1,5957
1,1,2,1,5957
8,3,3,3,5944
8,4,3,4,5935
3,2,2,1,5929
6,3,3,3,5945
5,2,3,2,5936
6,3,2,3,596
3,2,1,2,5945
6,2,3,2,5926
3,2,2,2,5960
3,3,2,3,5932
3,2,2,2,5936
5,3,2,2,5926
6,3,3,4,5936
3,3,2,2,5936
6,4,4,4,5960
5,2,2,2,5961
5,3,3,2,5929
6,3,2,3,5936
6,2,3,2,5926
5,3,3,2,5960
5,3,2,2,5960
3,3,2,3,5945
5,3,3,2,5932
5,3,3,2,5961
6,2,2,2,5961
3,2,1,2,5971
8,3,3,4,5945
6,3,2,3,5961
5,2,2,2,5926
5,3,3,3,5951
8,4,4,4,5951
6,3,3,3,5929
3,2,2,2,5971
3,2,1,2,5971
6,2,3,3,5932
3,2,2,2,5971
5,2,3,2,5951
5,3,3,3,5951
5,3,3,3,5949
3,3,2,2,5949
3,2,3,2,5949
3,1,1,2,5949
6,2,3,3,5945
6,3,3,2,5980
6,3,4,2,5966
6,3,1,2,5966
3,2,2,2,5968
3,2,2,1,5958
3,2,2,2,5986
3,2,2,3,5975
5,3,3,3,596
3,4,3,2,5975
5,3,3,2,5966
6,3,4,2,5980
3,2,3,1,5986
8,3,3,4,5980
5,3,2,2,5958
6,3,3,3,5953
6,4,3,4,5979
5,2,3,2,5962
8,3,4,2,5966
5,3,4,3,5975
3,2,1,1,5986
6,3,3,2,596
6,3,3,2,5914
6,3,2,2,5953
6,3,3,3,5975
8,4,3,3,5953
6,3,3,2,5980
8,3,3,3,5914
8,3,3,4,5975
8,3,4,4,5953
8,3,3,3,5914
6,3,4,3,5914
6,3,3,3,5968
3,2,3,2,5968
5,3,3,2,5968
1,2,2,1,5962
3,2,2,2,5958
3,3,2,2,5962
3,1,1,2,5958
3,2,1,2,5986
5,3,3,3,5982
8,3,3,3,5970
3,2,2,1,595
6,3,2,2,5970
6,3,3,2,5970
3,4,3,2,5977
5,3,3,2,5985
8,4,4,3,5979
8,3,3,4,5985
5,3,3,2,5982
6,3,3,3,5982
5,3,3,3,5983
6,2,2,2,5964
8,3,3,3,5964
5,3,2,2,5983
3,2,2,1,5977
6,3,3,4,5985
6,4,4,4,595
6,3,3,3,5982
3,2,2,2,5964
5,3,3,2,595
8,2,3,2,5983
6,3,3,3,5985
3,2,2,2,5979
5,2,2,2,5977
6,2,2,2,5970
6,3,3,3,5977
3,2,3,2,5994
3,2,2,2,6007
5,2,3,3,599
3,3,3,2,5987
5,3,3,2,5978
3,2,2,2,59
5,2,2,2,5994
6,3,3,1,5984
8,4,3,2,598
3,3,2,2,599
5,3,1,2,5984
3,1,2,2,5992
3,1,2,1,6007
3,3,3,2,5987
3,2,3,2,5984
3,2,2,2,5994
6,3,3,3,5978
5,3,3,2,598
8,3,3,3,6002
3,3,2,2,5987
6,3,3,3,6002
5,2,2,2,598
1,1,1,2,6007
6,2,3,2,5991
6,3,3,3,5978
5,3,3,3,598
1,1,3,2,5992
5,3,2,3,599
5,2,3,2,599
6,3,4,3,6002
3,2,3,2,5991
5,2,2,2,5992
5,2,3,2,5994
3,3,1,1,6007
3,2,2,2,5991
5,2,2,3,5978
8,3,3,3,5905
6,2,2,3,59
6,3,3,2,6004
6,2,2,2,5993
5,2,2,2,5967
6,2,2,2,5988
8,4,3,4,5905
6,2,2,2,5989
8,3,3,4,5967
6,3,3,3,5989
5,2,1,2,5988
1,1,2,2,5981
6,3,3,3,59
5,3,2,2,5988
6,3,2,4,6004
3,3,4,2,5967
5,3,2,2,5967
6,2,3,2,6000
6,3,2,2,5989
6,2,3,2,6004
8,2,2,2,5967
5,2,3,2,5989
5,3,3,2,6004
8,4,3,4,5993
6,3,3,3,6000
3,1,2,2,5993
5,3,3,3,5905
5,2,2,2,5981
8,3,3,3,5993
3,2,1,2,5905
6,2,3,3,5988
3,2,2,2,6000
8,3,4,3,597
8,3,3,3,5954
6,3,3,2,5981
8,3,3,3,597
6,3,3,3,5870
5,3,3,2,6026
5,2,3,2,6029
5,3,2,2,5981
3,3,2,2,6026
5,3,2,2,5
5,2,3,2,5
6,3,2,3,5
5,2,3,2,6009
6,3,3,3,597
5,3,2,2,6010
6,2,2,2,5990
8,3,3,3,5990
5,3,2,3,6006
8,3,3,3,597
3,2,1,2,6010
6,3,2,3,597
3,3,4,2,5954
3,1,3,2,6010
8,3,4,4,6006
8,4,3,3,6006
3,2,3,2,6009
5,3,3,3,5990
5,2,3,2,5954
5,2,3,3,6029
6,3,3,3,5990
8,3,2,4,5
5,3,2,1,6010
5,3,3,2,6009
3,3,1,4,6006
5,2,2,2,6026
6,3,3,3,5870
6,3,3,2,6009
3,2,3,2,6026
6,3,3,3,5870
3,2,3,2,6022
3,2,1,2,6030
5,2,3,3,6028
6,3,3,3,6028
6,2,3,3,6011
5,2,2,3,6020
5,4,3,2,6011
5,3,2,2,6030
3,2,3,2,6029
5,3,3,3,6030
8,3,3,3,6018
6,3,3,3,6012
3,2,3,2,6020
8,3,3,3,6012
6,3,3,3,600
5,3,3,2,600
5,2,2,2,6012
5,3,3,3,6022
3,2,3,2,6018
5,3,4,3,6018
3,3,4,2,600
3,2,1,2,6030
3,3,3,1,6028
5,3,2,2,6020
5,3,3,2,6011
5,2,2,3,6018
5,3,3,2,600
5,3,2,3,6029
5,2,3,2,6022
5,3,2,2,6011
8,3,3,4,6012
3,1,3,1,6028
3,1,1,2,6020
3,2,2,2,6022
6,3,2,3,6024
6,3,2,3,6017
3,3,2,2,6049
6,2,3,2,5969
6,3,1,3,6016
6,2,3,2,6042
5,2,3,2,6049
3,4,3,1,6048
6,2,1,3,6042
6,2,3,3,6042
5,3,3,2,601
3,3,3,2,6048
6,3,2,2,6024
6,3,2,3,6016
5,2,1,2,6016
3,2,1,2,6048
6,2,3,3,6016
3,2,2,2,6031
3,2,1,2,6049
3,2,3,2,6031
5,2,2,2,6031
6,2,1,2,6024
6,3,4,3,6008
6,3,3,2,6017
5,2,3,2,6048
6,2,2,3,6017
6,4,4,3,6008
6,2,3,3,6027
3,3,3,2,601
5,2,2,2,601
5,3,2,2,6024
5,3,3,2,6031
6,3,2,2,6017
8,4,4,3,6027
5,2,3,2,6008
3,2,2,3,6008
5,3,3,3,6027
3,2,2,2,6047
5,2,3,2,5997
6,3,3,3,6054
3,3,2,2,6003
1,1,1,1,6054
8,4,4,4,6003
5,2,3,2,5974
3,1,2,1,5974
3,2,2,1,5969
5,2,2,2,6047
3,3,2,2,5997
6,3,3,3,6003
6,3,3,3,5997
10,4,3,4,6003
3,1,3,2,5969
3,3,3,3,603
5,2,3,2,603
3,3,3,2,6034
3,2,3,2,5974
3,2,3,2,6034
6,3,3,3,6054
3,3,1,2,603
6,3,2,4,6054
3,2,3,1,6047
6,2,3,3,6034
3,2,2,2,6047
8,3,3,3,5997
6,3,3,2,5997
6,3,3,3,5997
6,4,4,3,5997
3,1,1,2,6034
5,2,2,2,5974
5,3,2,2,5974
5,2,3,2,6054
5,3,3,3,603
3,2,1,1,6065
5,3,2,1,6037
3,2,2,2,6065
3,2,2,2,6077
6,3,3,3,6015
6,3,2,3,602
6,3,3,2,6015
5,3,3,2,6056
6,3,2,3,6059
3,1,1,1,6077
5,3,3,2,6056
6,3,3,2,6059
5,2,2,2,6068
1,1,1,2,6077
5,4,2,3,6037
3,2,2,2,6060
5,2,3,2,6068
3,2,2,3,6056
5,2,2,2,602
3,1,2,1,6043
3,3,1,1,6065
5,3,1,1,6037
1,1,1,1,6060
8,3,3,4,6015
8,4,4,3,6043
5,2,3,2,6043
6,2,1,3,602
5,2,2,1,6060
3,2,2,2,6065
5,2,3,2,6056
6,3,3,3,6068
3,2,2,2,6043
6,3,3,3,602
3,2,2,2,6077
6,3,3,4,6013
6,3,3,3,6059
3,2,2,1,6073
3,1,3,2,6070
5,3,3,2,6073
3,3,3,2,5846
5,3,3,2,6073
3,2,3,2,6073
5,3,3,3,6070
8,4,4,4,5846
8,4,3,3,5846
5,3,2,2,6070
6,3,4,3,6013
5,3,3,2,5846
6,2,2,2,6013
5,3,3,3,5846
5,2,3,2,6013
8,3,4,3,607
3,2,3,1,5653
3,2,2,2,5653
8,3,3,3,6074
8,3,3,2,6045
1,3,2,1,5653
5,3,3,2,6075
6,4,3,4,6071
8,3,4,3,6085
3,2,1,1,6079
1,1,1,1,6079
8,3,4,3,6053
5,3,3,3,607
6,3,3,2,6053
8,3,4,4,6045
8,3,3,3,6069
6,3,3,3,607
3,3,1,1,6079
3,2,1,1,5653
6,3,3,3,6074
6,3,3,2,6085
3,3,2,2,6071
3,2,2,2,6080
3,2,3,2,6075
6,3,3,3,6074
6,2,2,3,6085
3,3,1,2,6069
8,3,4,4,6053
3,2,1,2,6070
5,3,3,2,607
3,2,1,3,6079
5,3,2,2,6080
8,3,3,3,6085
8,3,3,3,6045
8,4,3,4,6045
3,2,3,2,6080
3,2,1,2,6069
6,4,4,3,6071
3,2,3,1,6075
8,3,4,3,6097
3,3,3,2,6094
6,2,3,3,3736
6,3,2,3,6096
6,3,3,3,6097
3,2,2,2,6050
5,3,2,3,6050
5,2,2,2,6103
3,2,2,3,604
5,2,3,2,6101
5,2,3,3,3736
3,3,2,2,6050
8,3,3,3,6021
5,2,2,2,604
6,3,3,2,6094
8,3,3,3,6021
6,3,3,2,6021
8,3,4,3,3736
8,3,3,3,6096
5,3,4,2,6093
3,2,2,2,6050
5,3,3,2,6080
5,1,4,2,6094
8,3,4,3,6081
6,3,2,3,6096
6,3,3,2,6097
3,2,3,2,6101
6,2,2,3,6096
3,2,2,1,6101
5,2,3,3,6050
3,2,1,2,604
6,3,3,3,6081
5,2,3,2,6093
3,2,1,2,604
3,2,2,2,6050
6,2,3,2,6093
5,2,2,2,6103
6,3,3,3,6081
6,3,3,3,6021
5,2,2,2,6112
3,2,2,2,6113
6,3,2,3,6105
5,3,3,2,4206
5,2,2,1,6112
5,2,2,2,6108
6,4,3,3,6100
6,3,3,2,6083
5,3,2,2,610
6,3,4,2,6105
6,3,4,3,6082
3,2,1,1,6113
5,3,2,2,6100
8,4,4,2,4206
6,3,3,3,4206
5,3,3,3,6103
5,3,2,1,6103
5,3,3,2,6108
6,3,3,2,6105
5,1,2,2,610
6,2,3,3,6104
6,3,3,3,6100
8,4,4,3,610
6,3,3,3,6082
6,3,3,3,4206
6,3,3,2,6112
6,3,3,3,6100
3,2,2,2,6108
3,1,1,2,6082
8,3,3,3,6083
6,3,2,2,6105
6,2,2,2,610
5,3,3,2,6112
3,1,2,1,6113
6,3,3,2,6100
3,1,1,1,6104
6,3,3,3,6083
6,3,3,2,6104
6,3,4,3,6100
5,3,3,2,6122
5,3,3,3,6036
6,3,3,3,611
5,3,4,2,6110
6,3,2,3,6122
6,3,3,3,6036
5,2,1,2,6115
6,3,2,2,6118
6,3,3,3,6114
5,3,2,2,611
6,3,3,3,6104
5,3,3,3,6122
5,3,1,3,6115
6,3,3,3,6114
6,4,2,4,6092
5,3,3,2,6124
5,2,2,2,6124
8,3,3,4,6118
6,3,3,3,6110
1,2,2,2,6092
5,3,3,3,6122
5,2,3,2,6122
6,3,1,2,6118
6,4,4,4,6036
8,4,2,3,6118
6,3,3,3,6110
6,3,4,3,6115
3,2,2,2,6104
3,2,3,2,6124
3,2,2,2,6115
5,2,2,3,6122
6,3,3,3,6114
3,3,3,1,6092
6,3,3,2,611
6,3,3,2,611
3,3,3,1,6092
5,3,2,3,6091
5,2,2,3,6091
5,1,2,2,6091
5,2,2,3,6091
8,3,4,3,5219
5,3,3,2,5237
3,2,2,1,5204
5,2,2,2,4398
5,2,2,2,5245
8,2,4,3,4398
5,2,4,3,5219
3,3,2,1,5227
3,2,2,1,523
3,2,1,2,521
3,2,3,1,5219
8,4,4,4,4398
5,2,2,3,521
5,3,3,3,523
3,3,3,1,5204
5,2,1,3,5204
3,2,2,1,521
5,2,2,3,523
5,3,2,2,5245
3,2,3,2,5241
3,3,2,2,5227
5,3,3,2,5227
5,3,3,2,4398
6,3,3,3,5237
3,2,2,2,5252
3,2,1,2,4398
8,4,3,4,523
3,2,2,2,5241
5,3,3,2,5227
6,3,3,3,5241
5,3,2,3,5245
5,2,3,2,5219
5,2,1,2,5252
5,3,3,2,5241
3,3,3,3,5252
6,3,3,3,5204
5,3,3,2,522
6,2,1,3,5162
8,3,3,3,5162
5,2,2,2,5162
8,3,3,2,5162
5,2,2,2,5205
3,2,4,2,5205
5,3,2,3,5205
5,3,2,3,5205
3,2,3,2,5206
8,4,4,3,5206
6,3,3,3,5206
5,2,3,2,5206
8,4,4,4,5213
8,4,3,3,5213
8,3,3,3,5213
6,3,2,2,5213
5,3,3,2,522
5,3,2,3,522
6,3,3,3,522
5,3,3,2,5222
6,3,3,3,5222
5,2,3,2,5222
8,3,3,3,5222
3,2,1,2,5224
3,2,2,3,5224
3,2,1,3,5224
3,2,2,2,5224
5,2,2,3,5229
1,1,2,1,5229
3,2,1,2,5230
8,4,3,4,5230
3,2,1,3,5230
3,2,1,2,5230
6,3,3,3,5231
6,3,3,3,5231
8,4,3,3,5231
6,3,3,2,5231
5,3,2,2,5233
3,2,1,2,5233
6,2,3,3,5233
8,3,4,3,5391
5,3,3,2,5781
5,2,2,2,5842
6,3,4,3,5910
6,4,3,3,608
6,3,4,2,6119
3,3,3,2,6107
5,2,3,2,608
3,2,2,2,608
3,2,3,2,6137
8,3,3,3,6102
8,4,3,4,6039
3,1,1,1,6084
3,3,2,2,6099
8,3,3,3,6107
5,2,2,2,6099
5,2,3,2,6084
5,2,2,2,6137
3,1,2,2,6084
6,3,3,3,6099
8,4,4,3,6039
6,4,4,2,6119
6,3,4,3,6039
8,3,2,3,6102
5,2,3,1,6137
6,2,3,3,6102
8,3,3,3,6102
6,3,4,2,6062
3,1,2,2,6099
5,3,3,2,6084
6,3,4,3,6039
8,3,3,3,6062
5,3,3,2,608
3,3,4,1,6107
8,4,4,4,6062
8,3,3,3,6119
8,3,3,3,6107
6,3,3,2,6119
3,2,3,2,609
5,1,1,2,6109
6,2,2,3,6063
6,3,3,2,6129
6,3,3,3,6128
5,3,3,2,6111
6,2,3,1,6063
6,3,3,2,6128
5,4,3,2,609
6,3,3,3,6109
3,3,3,2,609
5,2,3,2,6129
6,3,3,3,6106
6,3,3,3,6109
3,2,3,2,6109
5,3,2,2,6106
5,3,2,3,612
5,3,3,3,6142
6,2,3,2,6063
3,2,2,2,6063
8,4,3,4,6106
5,2,3,2,609
5,3,3,2,6142
8,4,4,4,6128
