original row number,rating,soundness,presentation,contribution,updated rating,absolute difference,bias percentile
45091,6.0,3.0,3.0,2.0,5.263,0.737,48.66
14777,6.0,3.0,3.0,2.0,5.263,0.737,48.66
40843,6.0,3.0,3.0,2.0,5.263,0.737,48.66
33310,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13050,6.0,3.0,3.0,2.0,5.263,0.737,48.66
33301,6.0,3.0,3.0,2.0,5.263,0.737,48.66
1277,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22945,6.0,3.0,3.0,2.0,5.263,0.737,48.66
7239,6.0,3.0,3.0,2.0,5.263,0.737,48.66
10107,6.0,3.0,3.0,2.0,5.263,0.737,48.66
33298,6.0,3.0,3.0,2.0,5.263,0.737,48.66
14741,6.0,3.0,3.0,2.0,5.263,0.737,48.66
14737,6.0,3.0,3.0,2.0,5.263,0.737,48.66
33290,6.0,3.0,3.0,2.0,5.263,0.737,48.66
1263,6.0,3.0,3.0,2.0,5.263,0.737,48.66
6881,6.0,3.0,3.0,2.0,5.263,0.737,48.66
14803,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22925,6.0,3.0,3.0,2.0,5.263,0.737,48.66
40692,6.0,3.0,3.0,2.0,5.263,0.737,48.66
7836,6.0,3.0,3.0,2.0,5.263,0.737,48.66
14913,6.0,3.0,3.0,2.0,5.263,0.737,48.66
33359,6.0,3.0,3.0,2.0,5.263,0.737,48.66
42434,6.0,3.0,3.0,2.0,5.263,0.737,48.66
5206,6.0,3.0,3.0,2.0,5.263,0.737,48.66
7252,6.0,3.0,3.0,2.0,5.263,0.737,48.66
1297,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22891,6.0,3.0,3.0,2.0,5.263,0.737,48.66
10122,6.0,3.0,3.0,2.0,5.263,0.737,48.66
5205,6.0,3.0,3.0,2.0,5.263,0.737,48.66
40720,6.0,3.0,3.0,2.0,5.263,0.737,48.66
14818,6.0,3.0,3.0,2.0,5.263,0.737,48.66
40723,6.0,3.0,3.0,2.0,5.263,0.737,48.66
42427,6.0,3.0,3.0,2.0,5.263,0.737,48.66
14880,6.0,3.0,3.0,2.0,5.263,0.737,48.66
40766,6.0,3.0,3.0,2.0,5.263,0.737,48.66
40768,6.0,3.0,3.0,2.0,5.263,0.737,48.66
5202,6.0,3.0,3.0,2.0,5.263,0.737,48.66
40778,6.0,3.0,3.0,2.0,5.263,0.737,48.66
14827,6.0,3.0,3.0,2.0,5.263,0.737,48.66
40791,6.0,3.0,3.0,2.0,5.263,0.737,48.66
42273,6.0,3.0,3.0,2.0,5.263,0.737,48.66
5134,6.0,3.0,3.0,2.0,5.263,0.737,48.66
40362,6.0,3.0,3.0,2.0,5.263,0.737,48.66
32871,6.0,3.0,3.0,2.0,5.263,0.737,48.66
1105,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41742,6.0,3.0,3.0,2.0,5.263,0.737,48.66
32914,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13785,6.0,3.0,3.0,2.0,5.263,0.737,48.66
9968,6.0,3.0,3.0,2.0,5.263,0.737,48.66
1102,6.0,3.0,3.0,2.0,5.263,0.737,48.66
1100,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13764,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13761,6.0,3.0,3.0,2.0,5.263,0.737,48.66
32893,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13402,6.0,3.0,3.0,2.0,5.263,0.737,48.66
42091,6.0,3.0,3.0,2.0,5.263,0.737,48.66
32883,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13752,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13751,6.0,3.0,3.0,2.0,5.263,0.737,48.66
42090,6.0,3.0,3.0,2.0,5.263,0.737,48.66
23431,6.0,3.0,3.0,2.0,5.263,0.737,48.66
42089,6.0,3.0,3.0,2.0,5.263,0.737,48.66
5074,6.0,3.0,3.0,2.0,5.263,0.737,48.66
23434,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41809,6.0,3.0,3.0,2.0,5.263,0.737,48.66
23394,6.0,3.0,3.0,2.0,5.263,0.737,48.66
23393,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13801,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13855,6.0,3.0,3.0,2.0,5.263,0.737,48.66
23365,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41644,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13905,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13900,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13355,6.0,3.0,3.0,2.0,5.263,0.737,48.66
9980,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41663,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13360,6.0,3.0,3.0,2.0,5.263,0.737,48.66
42133,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13849,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41733,6.0,3.0,3.0,2.0,5.263,0.737,48.66
1114,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13836,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13835,6.0,3.0,3.0,2.0,5.263,0.737,48.66
42115,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13831,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41715,6.0,3.0,3.0,2.0,5.263,0.737,48.66
1112,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13384,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13814,6.0,3.0,3.0,2.0,5.263,0.737,48.66
23440,6.0,3.0,3.0,2.0,5.263,0.737,48.66
1038,6.0,3.0,3.0,2.0,5.263,0.737,48.66
5132,6.0,3.0,3.0,2.0,5.263,0.737,48.66
1039,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41957,6.0,3.0,3.0,2.0,5.263,0.737,48.66
23522,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13471,6.0,3.0,3.0,2.0,5.263,0.737,48.66
9917,6.0,3.0,3.0,2.0,5.263,0.737,48.66
3025,6.0,3.0,3.0,2.0,5.263,0.737,48.66
23533,6.0,3.0,3.0,2.0,5.263,0.737,48.66
9910,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41995,6.0,3.0,3.0,2.0,5.263,0.737,48.66
1060,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13483,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13517,6.0,3.0,3.0,2.0,5.263,0.737,48.66
7145,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13510,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13489,6.0,3.0,3.0,2.0,5.263,0.737,48.66
23551,6.0,3.0,3.0,2.0,5.263,0.737,48.66
7891,6.0,3.0,3.0,2.0,5.263,0.737,48.66
9901,6.0,3.0,3.0,2.0,5.263,0.737,48.66
23560,6.0,3.0,3.0,2.0,5.263,0.737,48.66
23561,6.0,3.0,3.0,2.0,5.263,0.737,48.66
23562,6.0,3.0,3.0,2.0,5.263,0.737,48.66
23564,6.0,3.0,3.0,2.0,5.263,0.737,48.66
9923,6.0,3.0,3.0,2.0,5.263,0.737,48.66
42043,6.0,3.0,3.0,2.0,5.263,0.737,48.66
42044,6.0,3.0,3.0,2.0,5.263,0.737,48.66
23479,6.0,3.0,3.0,2.0,5.263,0.737,48.66
7881,6.0,3.0,3.0,2.0,5.263,0.737,48.66
32866,6.0,3.0,3.0,2.0,5.263,0.737,48.66
9942,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13423,6.0,3.0,3.0,2.0,5.263,0.737,48.66
42072,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41853,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13677,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41854,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41856,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13661,6.0,3.0,3.0,2.0,5.263,0.737,48.66
7885,6.0,3.0,3.0,2.0,5.263,0.737,48.66
23481,6.0,3.0,3.0,2.0,5.263,0.737,48.66
324,6.0,3.0,3.0,2.0,5.263,0.737,48.66
42062,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41871,6.0,3.0,3.0,2.0,5.263,0.737,48.66
23487,6.0,3.0,3.0,2.0,5.263,0.737,48.66
42059,6.0,3.0,3.0,2.0,5.263,0.737,48.66
3019,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13446,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41879,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13917,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13919,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13923,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13928,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41399,6.0,3.0,3.0,2.0,5.263,0.737,48.66
14191,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41401,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13236,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41405,6.0,3.0,3.0,2.0,5.263,0.737,48.66
23227,6.0,3.0,3.0,2.0,5.263,0.737,48.66
33069,6.0,3.0,3.0,2.0,5.263,0.737,48.66
33068,6.0,3.0,3.0,2.0,5.263,0.737,48.66
14172,6.0,3.0,3.0,2.0,5.263,0.737,48.66
14171,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13248,6.0,3.0,3.0,2.0,5.263,0.737,48.66
23245,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13249,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41432,6.0,3.0,3.0,2.0,5.263,0.737,48.66
42224,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41444,6.0,3.0,3.0,2.0,5.263,0.737,48.66
23255,6.0,3.0,3.0,2.0,5.263,0.737,48.66
33046,6.0,3.0,3.0,2.0,5.263,0.737,48.66
7190,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41476,6.0,3.0,3.0,2.0,5.263,0.737,48.66
23259,6.0,3.0,3.0,2.0,5.263,0.737,48.66
5123,6.0,3.0,3.0,2.0,5.263,0.737,48.66
14203,6.0,3.0,3.0,2.0,5.263,0.737,48.66
1177,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41309,6.0,3.0,3.0,2.0,5.263,0.737,48.66
2966,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41296,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41302,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41308,6.0,3.0,3.0,2.0,5.263,0.737,48.66
10034,6.0,3.0,3.0,2.0,5.263,0.737,48.66
5131,6.0,3.0,3.0,2.0,5.263,0.737,48.66
23187,6.0,3.0,3.0,2.0,5.263,0.737,48.66
23188,6.0,3.0,3.0,2.0,5.263,0.737,48.66
23189,6.0,3.0,3.0,2.0,5.263,0.737,48.66
23190,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41380,6.0,3.0,3.0,2.0,5.263,0.737,48.66
14266,6.0,3.0,3.0,2.0,5.263,0.737,48.66
5129,6.0,3.0,3.0,2.0,5.263,0.737,48.66
14257,6.0,3.0,3.0,2.0,5.263,0.737,48.66
23196,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41338,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41348,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41351,6.0,3.0,3.0,2.0,5.263,0.737,48.66
10029,6.0,3.0,3.0,2.0,5.263,0.737,48.66
42251,6.0,3.0,3.0,2.0,5.263,0.737,48.66
10010,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41479,6.0,3.0,3.0,2.0,5.263,0.737,48.66
14077,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13971,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13994,6.0,3.0,3.0,2.0,5.263,0.737,48.66
5095,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41572,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41575,6.0,3.0,3.0,2.0,5.263,0.737,48.66
2987,6.0,3.0,3.0,2.0,5.263,0.737,48.66
23326,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41576,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41579,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13319,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13963,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13998,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13955,6.0,3.0,3.0,2.0,5.263,0.737,48.66
7045,6.0,3.0,3.0,2.0,5.263,0.737,48.66
9992,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13952,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41611,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13930,6.0,3.0,3.0,2.0,5.263,0.737,48.66
9987,6.0,3.0,3.0,2.0,5.263,0.737,48.66
32964,6.0,3.0,3.0,2.0,5.263,0.737,48.66
32961,6.0,3.0,3.0,2.0,5.263,0.737,48.66
1143,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13999,6.0,3.0,3.0,2.0,5.263,0.737,48.66
14072,6.0,3.0,3.0,2.0,5.263,0.737,48.66
23283,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41508,6.0,3.0,3.0,2.0,5.263,0.737,48.66
33033,6.0,3.0,3.0,2.0,5.263,0.737,48.66
33031,6.0,3.0,3.0,2.0,5.263,0.737,48.66
14067,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41515,6.0,3.0,3.0,2.0,5.263,0.737,48.66
45175,6.0,3.0,3.0,2.0,5.263,0.737,48.66
33028,6.0,3.0,3.0,2.0,5.263,0.737,48.66
42194,6.0,3.0,3.0,2.0,5.263,0.737,48.66
14049,6.0,3.0,3.0,2.0,5.263,0.737,48.66
14042,6.0,3.0,3.0,2.0,5.263,0.737,48.66
13314,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41543,6.0,3.0,3.0,2.0,5.263,0.737,48.66
14035,6.0,3.0,3.0,2.0,5.263,0.737,48.66
42182,6.0,3.0,3.0,2.0,5.263,0.737,48.66
33012,6.0,3.0,3.0,2.0,5.263,0.737,48.66
7030,6.0,3.0,3.0,2.0,5.263,0.737,48.66
41559,6.0,3.0,3.0,2.0,5.263,0.737,48.66
14007,6.0,3.0,3.0,2.0,5.263,0.737,48.66
42178,6.0,3.0,3.0,2.0,5.263,0.737,48.66
45185,6.0,3.0,3.0,2.0,5.263,0.737,48.66
45042,6.0,3.0,3.0,2.0,5.263,0.737,48.66
15218,6.0,3.0,3.0,2.0,5.263,0.737,48.66
15253,6.0,3.0,3.0,2.0,5.263,0.737,48.66
12469,6.0,3.0,3.0,2.0,5.263,0.737,48.66
7364,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22220,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22221,6.0,3.0,3.0,2.0,5.263,0.737,48.66
39374,6.0,3.0,3.0,2.0,5.263,0.737,48.66
33899,6.0,3.0,3.0,2.0,5.263,0.737,48.66
42897,6.0,3.0,3.0,2.0,5.263,0.737,48.66
7363,6.0,3.0,3.0,2.0,5.263,0.737,48.66
33898,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22231,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22236,6.0,3.0,3.0,2.0,5.263,0.737,48.66
39375,6.0,3.0,3.0,2.0,5.263,0.737,48.66
33890,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22244,6.0,3.0,3.0,2.0,5.263,0.737,48.66
6561,6.0,3.0,3.0,2.0,5.263,0.737,48.66
6565,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22248,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16284,6.0,3.0,3.0,2.0,5.263,0.737,48.66
42891,6.0,3.0,3.0,2.0,5.263,0.737,48.66
39394,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16261,6.0,3.0,3.0,2.0,5.263,0.737,48.66
33874,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16323,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22212,6.0,3.0,3.0,2.0,5.263,0.737,48.66
7807,6.0,3.0,3.0,2.0,5.263,0.737,48.66
44897,6.0,3.0,3.0,2.0,5.263,0.737,48.66
33972,6.0,3.0,3.0,2.0,5.263,0.737,48.66
5368,6.0,3.0,3.0,2.0,5.263,0.737,48.66
10374,6.0,3.0,3.0,2.0,5.263,0.737,48.66
10370,6.0,3.0,3.0,2.0,5.263,0.737,48.66
6546,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16371,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16363,6.0,3.0,3.0,2.0,5.263,0.737,48.66
5365,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16362,6.0,3.0,3.0,2.0,5.263,0.737,48.66
2790,6.0,3.0,3.0,2.0,5.263,0.737,48.66
39315,6.0,3.0,3.0,2.0,5.263,0.737,48.66
12459,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16352,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22187,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22192,6.0,3.0,3.0,2.0,5.263,0.737,48.66
33935,6.0,3.0,3.0,2.0,5.263,0.737,48.66
6551,6.0,3.0,3.0,2.0,5.263,0.737,48.66
44891,6.0,3.0,3.0,2.0,5.263,0.737,48.66
2796,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16336,6.0,3.0,3.0,2.0,5.263,0.737,48.66
10355,6.0,3.0,3.0,2.0,5.263,0.737,48.66
1594,6.0,3.0,3.0,2.0,5.263,0.737,48.66
39414,6.0,3.0,3.0,2.0,5.263,0.737,48.66
6574,6.0,3.0,3.0,2.0,5.263,0.737,48.66
10331,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16169,6.0,3.0,3.0,2.0,5.263,0.737,48.66
39494,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16163,6.0,3.0,3.0,2.0,5.263,0.737,48.66
39503,6.0,3.0,3.0,2.0,5.263,0.737,48.66
39506,6.0,3.0,3.0,2.0,5.263,0.737,48.66
12535,6.0,3.0,3.0,2.0,5.263,0.737,48.66
33818,6.0,3.0,3.0,2.0,5.263,0.737,48.66
39524,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16130,6.0,3.0,3.0,2.0,5.263,0.737,48.66
39550,6.0,3.0,3.0,2.0,5.263,0.737,48.66
33811,6.0,3.0,3.0,2.0,5.263,0.737,48.66
39565,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16086,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16085,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16079,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22340,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22342,6.0,3.0,3.0,2.0,5.263,0.737,48.66
33790,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22352,6.0,3.0,3.0,2.0,5.263,0.737,48.66
40339,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16072,6.0,3.0,3.0,2.0,5.263,0.737,48.66
39485,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22309,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22307,6.0,3.0,3.0,2.0,5.263,0.737,48.66
39440,6.0,3.0,3.0,2.0,5.263,0.737,48.66
44920,6.0,3.0,3.0,2.0,5.263,0.737,48.66
10329,6.0,3.0,3.0,2.0,5.263,0.737,48.66
42880,6.0,3.0,3.0,2.0,5.263,0.737,48.66
10327,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16240,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22286,6.0,3.0,3.0,2.0,5.263,0.737,48.66
39424,6.0,3.0,3.0,2.0,5.263,0.737,48.66
39436,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16227,6.0,3.0,3.0,2.0,5.263,0.737,48.66
39453,6.0,3.0,3.0,2.0,5.263,0.737,48.66
44927,6.0,3.0,3.0,2.0,5.263,0.737,48.66
10324,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22296,6.0,3.0,3.0,2.0,5.263,0.737,48.66
39461,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22297,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16201,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22298,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16180,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16179,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16173,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22150,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22149,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22147,6.0,3.0,3.0,2.0,5.263,0.737,48.66
39124,6.0,3.0,3.0,2.0,5.263,0.737,48.66
34100,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22010,6.0,3.0,3.0,2.0,5.263,0.737,48.66
34095,6.0,3.0,3.0,2.0,5.263,0.737,48.66
39051,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16671,6.0,3.0,3.0,2.0,5.263,0.737,48.66
34080,6.0,3.0,3.0,2.0,5.263,0.737,48.66
44838,6.0,3.0,3.0,2.0,5.263,0.737,48.66
5390,6.0,3.0,3.0,2.0,5.263,0.737,48.66
1668,6.0,3.0,3.0,2.0,5.263,0.737,48.66
10415,6.0,3.0,3.0,2.0,5.263,0.737,48.66
34070,6.0,3.0,3.0,2.0,5.263,0.737,48.66
857,6.0,3.0,3.0,2.0,5.263,0.737,48.66
34069,6.0,3.0,3.0,2.0,5.263,0.737,48.66
12375,6.0,3.0,3.0,2.0,5.263,0.737,48.66
6498,6.0,3.0,3.0,2.0,5.263,0.737,48.66
1659,6.0,3.0,3.0,2.0,5.263,0.737,48.66
12379,6.0,3.0,3.0,2.0,5.263,0.737,48.66
42996,6.0,3.0,3.0,2.0,5.263,0.737,48.66
39115,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16614,6.0,3.0,3.0,2.0,5.263,0.737,48.66
39116,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16678,6.0,3.0,3.0,2.0,5.263,0.737,48.66
10425,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16688,6.0,3.0,3.0,2.0,5.263,0.737,48.66
34128,6.0,3.0,3.0,2.0,5.263,0.737,48.66
43047,6.0,3.0,3.0,2.0,5.263,0.737,48.66
38944,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16779,6.0,3.0,3.0,2.0,5.263,0.737,48.66
38960,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16767,6.0,3.0,3.0,2.0,5.263,0.737,48.66
38980,6.0,3.0,3.0,2.0,5.263,0.737,48.66
12339,6.0,3.0,3.0,2.0,5.263,0.737,48.66
34129,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16737,6.0,3.0,3.0,2.0,5.263,0.737,48.66
43026,6.0,3.0,3.0,2.0,5.263,0.737,48.66
39034,6.0,3.0,3.0,2.0,5.263,0.737,48.66
6478,6.0,3.0,3.0,2.0,5.263,0.737,48.66
34122,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16708,6.0,3.0,3.0,2.0,5.263,0.737,48.66
21986,6.0,3.0,3.0,2.0,5.263,0.737,48.66
7779,6.0,3.0,3.0,2.0,5.263,0.737,48.66
39025,6.0,3.0,3.0,2.0,5.263,0.737,48.66
12355,6.0,3.0,3.0,2.0,5.263,0.737,48.66
10426,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16697,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22049,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16603,6.0,3.0,3.0,2.0,5.263,0.737,48.66
33978,6.0,3.0,3.0,2.0,5.263,0.737,48.66
39128,6.0,3.0,3.0,2.0,5.263,0.737,48.66
12427,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16449,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16444,6.0,3.0,3.0,2.0,5.263,0.737,48.66
34013,6.0,3.0,3.0,2.0,5.263,0.737,48.66
6528,6.0,3.0,3.0,2.0,5.263,0.737,48.66
1632,6.0,3.0,3.0,2.0,5.263,0.737,48.66
10391,6.0,3.0,3.0,2.0,5.263,0.737,48.66
39261,6.0,3.0,3.0,2.0,5.263,0.737,48.66
42938,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16422,6.0,3.0,3.0,2.0,5.263,0.737,48.66
6538,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16402,6.0,3.0,3.0,2.0,5.263,0.737,48.66
7784,6.0,3.0,3.0,2.0,5.263,0.737,48.66
39295,6.0,3.0,3.0,2.0,5.263,0.737,48.66
1621,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22132,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16379,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16377,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16375,6.0,3.0,3.0,2.0,5.263,0.737,48.66
33984,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16374,6.0,3.0,3.0,2.0,5.263,0.737,48.66
42953,6.0,3.0,3.0,2.0,5.263,0.737,48.66
6522,6.0,3.0,3.0,2.0,5.263,0.737,48.66
39202,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16553,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16591,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16587,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22059,6.0,3.0,3.0,2.0,5.263,0.737,48.66
39165,6.0,3.0,3.0,2.0,5.263,0.737,48.66
42971,6.0,3.0,3.0,2.0,5.263,0.737,48.66
413,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16554,6.0,3.0,3.0,2.0,5.263,0.737,48.66
10406,6.0,3.0,3.0,2.0,5.263,0.737,48.66
5381,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16541,6.0,3.0,3.0,2.0,5.263,0.737,48.66
39201,6.0,3.0,3.0,2.0,5.263,0.737,48.66
10405,6.0,3.0,3.0,2.0,5.263,0.737,48.66
42968,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16531,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22075,6.0,3.0,3.0,2.0,5.263,0.737,48.66
10404,6.0,3.0,3.0,2.0,5.263,0.737,48.66
12414,6.0,3.0,3.0,2.0,5.263,0.737,48.66
5378,6.0,3.0,3.0,2.0,5.263,0.737,48.66
16515,6.0,3.0,3.0,2.0,5.263,0.737,48.66
10400,6.0,3.0,3.0,2.0,5.263,0.737,48.66
39586,6.0,3.0,3.0,2.0,5.263,0.737,48.66
6604,6.0,3.0,3.0,2.0,5.263,0.737,48.66
42729,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22564,6.0,3.0,3.0,2.0,5.263,0.737,48.66
1445,6.0,3.0,3.0,2.0,5.263,0.737,48.66
5254,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22624,6.0,3.0,3.0,2.0,5.263,0.737,48.66
15598,6.0,3.0,3.0,2.0,5.263,0.737,48.66
1441,6.0,3.0,3.0,2.0,5.263,0.737,48.66
33556,6.0,3.0,3.0,2.0,5.263,0.737,48.66
40054,6.0,3.0,3.0,2.0,5.263,0.737,48.66
2869,6.0,3.0,3.0,2.0,5.263,0.737,48.66
40056,6.0,3.0,3.0,2.0,5.263,0.737,48.66
22650,6.0,3.0,3.0,2.0,5.263,0.737,48.66
40063,6.0,3.0,3.0,2.0,5.263,0.737,48.66
33545,6.0,3.0,3.0,2.0,5.263,0.737,48.66
15561,6.0,3.0,3.0,2.0,5.263,0.737,48.66
12738,6.0,3.0,3.0,2.0,5.263,0.737,48.66
